player_id,player_name,player_nickname,jersey_number,country,team_id,team_name
26508,Daniel Aquino Pintos,Dani Aquino,31,"{'id': 214, 'name': 'Spain'}",1230,Real Murcia CF
26509,Stéphane Jean François Pignol,Stéphane Pignol,2,"{'id': 78, 'name': 'France'}",1230,Real Murcia CF
26510,David Gutiérrez de Coz,David de Coz,12,"{'id': 214, 'name': 'Spain'}",1230,Real Murcia CF
26511,Enrique de Lucas Martínez,Enrique de Lucas,9,"{'id': 214, 'name': 'Spain'}",1230,Real Murcia CF
26512,Álvaro Mejía Pérez,Álvaro Mejía,14,"{'id': 214, 'name': 'Spain'}",1230,Real Murcia CF
26513,Juan Cruz Ochoa López,Juan Ochoa,4,"{'id': 214, 'name': 'Spain'}",1230,Real Murcia CF
26514,Alejandro Marañón Pérez,Alejandro Marañón,3,"{'id': 214, 'name': 'Spain'}",1230,Real Murcia CF
26515,Íñigo Vélez De Mendizábal Fernández De García,Íñigo Vélez,22,"{'id': 214, 'name': 'Spain'}",1230,Real Murcia CF
26516,Walter Gerardo Pandiani Urquiza,Wálter Pandiani,11,"{'id': 242, 'name': 'Uruguay'}",422,Osasuna
26517,Martín Mauricio Astudillo,Martín Astudillo,24,"{'id': 11, 'name': 'Argentina'}",422,Osasuna
26518,Enrique Sola Clemente,Kike Sola,9,"{'id': 214, 'name': 'Spain'}",215,Athletic Club
26520,Yuka Momiki,,15,"{'id': 114, 'name': 'Japan'}",1210,Japan Women's
26521,Juan Quero Barraso,Juan Quero,19,"{'id': 214, 'name': 'Spain'}",444,CD Numancia de Soria
26522,Carlos Reina Aranda,Carlos Aranda,21,"{'id': 214, 'name': 'Spain'}",444,CD Numancia de Soria
26523,Dimas Delgado Morgado,Dimas Delgado,4,"{'id': 214, 'name': 'Spain'}",444,CD Numancia de Soria
26524,Sergio Ortega González,Sergio Ortega,23,"{'id': 214, 'name': 'Spain'}",444,CD Numancia de Soria
26525,Asier Goiria Etxebarria,Asier Goiria,12,"{'id': 214, 'name': 'Spain'}",444,CD Numancia de Soria
26532,Renan Augusto Lodi dos Santos,Renan Lodi,12,"{'id': 31, 'name': 'Brazil'}",212,Atlético Madrid
26543,Derlis Alberto González Galeano,Derlis González,7,"{'id': 178, 'name': 'Paraguay'}",3567,Paraguay
26547,Luciano Fabián Monzón,Fabián Monzón,15,"{'id': 11, 'name': 'Argentina'}",218,Real Betis
26548,Fernando Vega Torres,Fernando Vega,3,"{'id': 214, 'name': 'Spain'}",218,Real Betis
26549,Achille Emaná Edzimbi,Achille Emaná,20,"{'id': 39, 'name': 'Cameroon'}",218,Real Betis
26553,Mamadou Koné,,14,"{'id': 55, 'name': ""Côte d'Ivoire""}",205,Leganés
26565,Bruno Edgar Silva Almeida,Bruno Ramires,6,"{'id': 31, 'name': 'Brazil'}",7284,Bengaluru
26570,Amalie Vevle Eikeland,,9,"{'id': 171, 'name': 'Norway'}",974,Reading WFC
26571,Alberto Noguera Ripoll,Alberto Noguera,5,"{'id': 214, 'name': 'Spain'}",7288,Goa
26573,Íñigo López Montaña,Íñigo López,12,"{'id': 214, 'name': 'Spain'}",373,Córdoba CF
26585,Annamaria Serturini,,15,"{'id': 112, 'name': 'Italy'}",855,Italy Women's
26589,Nélson Augusto Tomar Marcos,,22,"{'id': 183, 'name': 'Portugal'}",403,Almería
26594,Antonio Hidalgo Morilla,Antonio Hidalgo,8,"{'id': 214, 'name': 'Spain'}",223,Málaga
26597,László Sepsi,,6,"{'id': 187, 'name': 'Romania'}",1217,Racing Santander
26598,Antonio Moral Segura,Toni Moral,2,"{'id': 214, 'name': 'Spain'}",1217,Racing Santander
26599,Nivaldo Batista Santana,Nivaldo,4,"{'id': 31, 'name': 'Brazil'}",901,Real Valladolid
26600,Vítor Hugo Gomes Passos,Pelé,6,"{'id': 183, 'name': 'Portugal'}",901,Real Valladolid
26601,Justo Wilmar Villar Viveros,Justo Villar,1,"{'id': 178, 'name': 'Paraguay'}",901,Real Valladolid
26602,Carlos Lázaro Vallejo,Carlos Lázaro,27,"{'id': 214, 'name': 'Spain'}",901,Real Valladolid
26603,Óscar Sielva Moreno,Óscar Sielva,28,"{'id': 214, 'name': 'Spain'}",214,Espanyol
26604,Matías Gustavo Alustiza,,21,"{'id': 11, 'name': 'Argentina'}",1219,Xerez
26605,Ben Sahar,,14,"{'id': 111, 'name': 'Israel'}",214,Espanyol
26606,Vicente Moreno Peris,Vicente Moreno,6,"{'id': 214, 'name': 'Spain'}",1219,Xerez
26607,José Raúl Baena Urdiales,Raúl Baena,4,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26608,Carlos Calvo Sobrado,Carlos Calvo,19,"{'id': 214, 'name': 'Spain'}",1219,Xerez
26609,Pablo Daniel Osvaldo,Daniel Osvaldo,17,"{'id': 112, 'name': 'Italy'}",214,Espanyol
26610,Leandro Andrés Gioda,Leandro Gioda,5,"{'id': 11, 'name': 'Argentina'}",1219,Xerez
26611,Emiliano Daniel Armenteros,Emiliano Armenteros,9,"{'id': 11, 'name': 'Argentina'}",422,Osasuna
26612,José Manuel Casado Bizcocho,José Manuel Casado,14,"{'id': 214, 'name': 'Spain'}",403,Almería
26613,Maxwell Scherrer Cabelino Andrade,Maxwell,17,"{'id': 31, 'name': 'Brazil'}",131,Paris Saint-Germain
26614,David Prieto Gálvez,David Prieto,18,"{'id': 214, 'name': 'Spain'}",1219,Xerez
26615,Francisco Jesús Pérez Malia,Francis,7,"{'id': 214, 'name': 'Spain'}",1219,Xerez
26616,Sidi Yaya Keita,Sidi Keita,24,"{'id': 140, 'name': 'Mali'}",1219,Xerez
26617,Mario Bermejo Castanedo,Mario Bermejo,9,"{'id': 214, 'name': 'Spain'}",209,Celta Vigo
26619,Gaizka Toquero Pinedo,Gaizka Toquero,18,"{'id': 214, 'name': 'Spain'}",206,Deportivo Alavés
26620,Jorge Miguel Dias Gonçalves,Jorge Gonçalves,16,"{'id': 183, 'name': 'Portugal'}",1217,Racing Santander
26621,Sebastián Eguren Ledesma,Sebastián Eguren,6,"{'id': 242, 'name': 'Uruguay'}",222,Villarreal
26622,Juliano Roberto Antonello,Juca,6,"{'id': 31, 'name': 'Brazil'}",219,RC Deportivo La Coruña
26623,Diego Daniel Colotto,Diego Colotto,19,"{'id': 11, 'name': 'Argentina'}",214,Espanyol
26624,Jeffren Isaac Suárez Bermúdez,Jeffrén,20,"{'id': 246, 'name': 'Venezuela\xa0(Bolivarian Republic)'}",217,Barcelona
26625,Telmário de Araújo Sacramento,Dinei,22,"{'id': 31, 'name': 'Brazil'}",627,Tenerife
26626,Ricardo León Brito,Ricardo León,8,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26627,Sergio Aragoneses Almeida,Sergio Aragoneses,13,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26628,Ayoze García Pérez,Ayoze,10,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26629,Mikel Alonso Olano,Mikel Alonso,23,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26630,Pablo Sicilia Roig,Pablo Sicilia,6,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26631,Ezequiel Luna,,19,"{'id': 11, 'name': 'Argentina'}",627,Tenerife
26632,Juan Luis Hens Lorite,Juanlu Hens,17,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26633,Alberto Lora Ramos,Alberto Lora,11,"{'id': 214, 'name': 'Spain'}",1041,Sporting Gijón
26634,Iván Santiago Pérez Maceira,Iván Pérez,23,"{'id': 214, 'name': 'Spain'}",219,RC Deportivo La Coruña
26635,Luis Morán Sánchez,Luis Morán,18,"{'id': 214, 'name': 'Spain'}",1041,Sporting Gijón
26636,Lassad Hassen Nouioui,Lassad Nouioui,20,"{'id': 232, 'name': 'Tunisia'}",219,RC Deportivo La Coruña
26637,Cristian Portilla Rodríguez,Cristian Portilla,31,"{'id': 214, 'name': 'Spain'}",1041,Sporting Gijón
26638,Alberto Botía Rabasco,,37,"{'id': 214, 'name': 'Spain'}",217,Barcelona
26639,Grégory Arnolin,,12,"{'id': 143, 'name': 'Martinique'}",1041,Sporting Gijón
26640,Ersen Martin,,9,"{'id': 233, 'name': 'Turkey'}",1220,Recreativo Huelva
26641,Kanga Gauthier Akalé,Kanga Akalé,7,"{'id': 55, 'name': ""Côte d'Ivoire""}",1220,Recreativo Huelva
26642,Mogammat Nasief Morris,Nasief Morris,2,"{'id': 211, 'name': 'South Africa'}",1220,Recreativo Huelva
26643,Sebastián Ricardo Nayar,Sebastián Nayar,19,"{'id': 11, 'name': 'Argentina'}",1220,Recreativo Huelva
26644,Andrés Lamas Bervejillo,Andrés Lamas,3,"{'id': 242, 'name': 'Uruguay'}",1220,Recreativo Huelva
26645,Ángel Dealbert Ibáñez,Ángel Dealbert,15,"{'id': 214, 'name': 'Spain'}",207,Valencia
26646,Alejandro Damián Domínguez,Alejandro Domínguez,25,"{'id': 11, 'name': 'Argentina'}",207,Valencia
26647,Henok Goitom,,7,,216,Getafe
26648,Modeste M''bami,Modeste M'bami,19,"{'id': 39, 'name': 'Cameroon'}",403,Almería
26649,Jermaine Pennant,,11,"{'id': 68, 'name': 'England'}",101,Leeds United
26650,Guilherme Oliveira Santos,Guilherme Santos,3,"{'id': 31, 'name': 'Brazil'}",403,Almería
26651,Hernán Darío Bernardello,Hernán Bernardello,25,"{'id': 11, 'name': 'Argentina'}",403,Almería
26652,Adrián Colunga Pérez,Adrián Colunga,11,"{'id': 214, 'name': 'Spain'}",216,Getafe
26653,José Manuel Flores Moreno,Chico Flores,4,"{'id': 214, 'name': 'Spain'}",403,Almería
26654,Matteo Contini,,4,"{'id': 112, 'name': 'Italy'}",395,Real Zaragoza
26655,Jirí Jarošík,J. Jarošík,21,"{'id': 60, 'name': 'Czech Republic'}",395,Real Zaragoza
26656,Humberto Andrés Suazo Pontivo,Humberto Suazo,25,"{'id': 45, 'name': 'Chile'}",395,Real Zaragoza
26657,Pedro Ríos Maestre,Pedro Ríos,16,"{'id': 214, 'name': 'Spain'}",216,Getafe
26658,Óscar Alfredo Ustari,Óscar Ustari,1,"{'id': 11, 'name': 'Argentina'}",216,Getafe
26659,Roberto Fernández Alvarellos,Roberto Fernández,13,"{'id': 214, 'name': 'Spain'}",1049,Granada
26660,Krisztián Vadócz,,21,"{'id': 103, 'name': 'Hungary'}",422,Osasuna
26661,Iván Hernández Soto,Iván Hernández,14,"{'id': 214, 'name': 'Spain'}",1041,Sporting Gijón
26662,Natalio Lorenzo Poquet,Natalio,19,"{'id': 214, 'name': 'Spain'}",403,Almería
26663,Julio Álvarez Mosquera,Julio Álvarez,4,"{'id': 246, 'name': 'Venezuela\xa0(Bolivarian Republic)'}",403,Almería
26664,Luis Manuel Villa López,Luisma,26,"{'id': 214, 'name': 'Spain'}",1217,Racing Santander
26665,Manuel Jesús Arana Rodríguez,Manuel Arana,17,"{'id': 214, 'name': 'Spain'}",1217,Racing Santander
26666,Isaías Sánchez Cortés,Isaías,40,"{'id': 14, 'name': 'Australia'}",214,Espanyol
26667,Raúl Rodríguez Navarro,Raúl Rodríguez,32,"{'id': 214, 'name': 'Spain'}",214,Espanyol
26668,Javier Calleja Revilla,Javi Calleja,11,"{'id': 214, 'name': 'Spain'}",223,Málaga
26669,Weligton Róbson Pena de Oliveira,Weligton,3,"{'id': 31, 'name': 'Brazil'}",223,Málaga
26670,Nabil Baha,,25,"{'id': 154, 'name': 'Morocco'}",223,Málaga
26671,Michaël Pereira,,7,"{'id': 78, 'name': 'France'}",1043,Mallorca
26672,Martí Crespí Pascual,Martí Crespí,21,"{'id': 214, 'name': 'Spain'}",1043,Mallorca
26673,Kevin Martín García Martínez,,29,"{'id': 214, 'name': 'Spain'}",1043,Mallorca
26674,Edson Ramos de Silva,Edson Ratinho,2,"{'id': 31, 'name': 'Brazil'}",1043,Mallorca
26675,João Victor de Albuquerque Bruno,João Victor,8,"{'id': 31, 'name': 'Brazil'}",7289,SC Delhi
26676,Fernando Ezequiel Cavenaghi,Fernando Cavenaghi,10,"{'id': 11, 'name': 'Argentina'}",1043,Mallorca
26677,Álvaro Domínguez Soto,Álvaro Domínguez,15,"{'id': 214, 'name': 'Spain'}",185,Borussia Mönchengladbach
26678,Victor Obinna Nsofor,,18,"{'id': 166, 'name': 'Nigeria'}",223,Málaga
26679,Manuel Torres Caturla,Manu Torres,4,"{'id': 214, 'name': 'Spain'}",223,Málaga
26680,Milan Stepanov,,15,"{'id': 203, 'name': 'Serbia'}",223,Málaga
26681,Marius Stankevičius,,15,"{'id': 132, 'name': 'Lithuania'}",213,Sevilla
26682,Alain Didier Zokora-Déguy,Didier Zokora,8,"{'id': 55, 'name': ""Côte d'Ivoire""}",213,Sevilla
26683,Abdoulay Konko,,29,"{'id': 78, 'name': 'France'}",236,Lazio
26684,Derek Owusu Boateng,Derek Boateng,18,"{'id': 86, 'name': 'Ghana'}",322,Eibar
26685,Nicolás Ladislao Fedor Flores,Miku Fedor,7,"{'id': 246, 'name': 'Venezuela\xa0(Bolivarian Republic)'}",360,Rayo Vallecano
26686,Jordi Codina Rodríguez,Jordi Codina,13,"{'id': 214, 'name': 'Spain'}",216,Getafe
26687,Héctor Sánchez Cabrera,Héctor Sánchez,3,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26688,Manuel Martínez Lara,Manolo Martínez,5,"{'id': 214, 'name': 'Spain'}",627,Tenerife
26689,Nauzet Alemán Viera,Nauzet Alemán,7,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
26690,Alberto Mateus Contreiras Gonçalves,Manucho Gonçalves,25,"{'id': 7, 'name': 'Angola'}",901,Real Valladolid
26691,Jacobo Sanz Ovejero,Jacobo Sanz,25,"{'id': 214, 'name': 'Spain'}",901,Real Valladolid
26692,Henrique Sereno Fonseca,Henrique Sereno,5,"{'id': 183, 'name': 'Portugal'}",901,Real Valladolid
26693,Javier Baraja Vegas,Javier Baraja,8,"{'id': 214, 'name': 'Spain'}",901,Real Valladolid
26694,José Carlos Fernández Vázquez,José Carlos,30,"{'id': 214, 'name': 'Spain'}",213,Sevilla
26695,Marc Valiente Hernández,Marc Valiente,4,"{'id': 214, 'name': 'Spain'}",901,Real Valladolid
26696,Arouna Koné,,9,"{'id': 55, 'name': ""Côte d'Ivoire""}",29,Everton
26697,David Fuster Torrijos,David Fuster,14,"{'id': 214, 'name': 'Spain'}",222,Villarreal
26698,Nilmar Honorato da Silva,Nilmar,12,"{'id': 31, 'name': 'Brazil'}",222,Villarreal
26699,Emmanuel Adebayor,,25,"{'id': 228, 'name': 'Togo'}",31,Crystal Palace
26700,Diego Ifrán Sala,Diego Ifrán,21,"{'id': 242, 'name': 'Uruguay'}",210,Real Sociedad
26701,Vadim Demidov,,16,"{'id': 171, 'name': 'Norway'}",210,Real Sociedad
26702,Ignacio Javier Gómez Novo,Nacho Novo,10,"{'id': 214, 'name': 'Spain'}",1041,Sporting Gijón
26703,André de Castro Pereira,André Castro,16,"{'id': 183, 'name': 'Portugal'}",1041,Sporting Gijón
26704,Alhassane Keita,,14,"{'id': 95, 'name': 'Guinea'}",1043,Mallorca
26705,José Miguel González Rey,Josemi,24,"{'id': 214, 'name': 'Spain'}",222,Villarreal
26706,"Steve Franck Songo""o",Steve Franck Songo'o,12,"{'id': 39, 'name': 'Cameroon'}",395,Real Zaragoza
26707,Juan Pablo Carrizo,,30,"{'id': 11, 'name': 'Argentina'}",238,Inter Milan
26708,Pablo Amo Aguado,Pablo Amo,3,"{'id': 214, 'name': 'Spain'}",1220,Recreativo Huelva
26709,Miguel Ángel Nieto de la Calle,Miguel Ángel Nieto,7,"{'id': 214, 'name': 'Spain'}",403,Almería
26710,Jorge Galán Anaut,Jorge Galán,16,"{'id': 214, 'name': 'Spain'}",422,Osasuna
26711,Roberto López Esquiroz,Rúper,22,"{'id': 214, 'name': 'Spain'}",422,Osasuna
26712,Ricardo Izecson dos Santos Leite,Kaká,22,"{'id': 31, 'name': 'Brazil'}",243,AC Milan
26713,Saïd Boutahar,,20,"{'id': 160, 'name': 'Netherlands'}",395,Real Zaragoza
26714,Marco Jhonnier Pérez Murillo,Marco Pérez,18,"{'id': 49, 'name': 'Colombia'}",395,Real Zaragoza
26715,Maurizio Lanzaro,,6,"{'id': 112, 'name': 'Italy'}",395,Real Zaragoza
26716,Braulio Nóbrega Rodríguez,Braulio Nóbrega,16,"{'id': 214, 'name': 'Spain'}",395,Real Zaragoza
26717,MacDonald Mariga Wanyama,,17,"{'id': 118, 'name': 'Kenya'}",238,Inter Milan
26718,Kacper Kozłowski,,6,"{'id': 182, 'name': 'Poland'}",789,Poland
26720,Antonio Ramiro Pérez,Antoñito,8,"{'id': 214, 'name': 'Spain'}",1219,Xerez
26721,Joan Oriol i Gràcia,Joan Oriol,3,"{'id': 214, 'name': 'Spain'}",222,Villarreal
26722,Pablo César Pintos Cabral,Pablo Pintos,20,"{'id': 242, 'name': 'Uruguay'}",216,Getafe
26723,Álvaro Cejudo Carmona,Álvaro Cejudo,16,"{'id': 214, 'name': 'Spain'}",422,Osasuna
26724,Gorka Larrea García,Gorka Larrea,8,"{'id': 214, 'name': 'Spain'}",221,Levante UD
26725,Damián Ariel Escudero,Damián Escudero,15,"{'id': 11, 'name': 'Argentina'}",901,Real Valladolid
26726,Iñaki Bea Jauregi,Iñaki Bea,24,"{'id': 214, 'name': 'Spain'}",901,Real Valladolid
26727,Marcos Sebastián Aguirre,Marcos Aguirre,22,"{'id': 11, 'name': 'Argentina'}",901,Real Valladolid
26728,Alberto Facundo Costa,Tino Costa,20,"{'id': 11, 'name': 'Argentina'}",233,Genoa
26729,Jesús Alberto Dátolo,Jesús Dátolo,23,"{'id': 11, 'name': 'Argentina'}",214,Espanyol
26730,Quincy Owusu-Abeyie,,21,"{'id': 86, 'name': 'Ghana'}",223,Málaga
26731,Patrick Jan Mtiliga,Patrick Mtiliga,19,"{'id': 61, 'name': 'Denmark'}",223,Málaga
26732,Knut Olav Rindarøy,,24,"{'id': 171, 'name': 'Norway'}",219,RC Deportivo La Coruña
26733,Yves Hadley Desmarets,Yves Desmarets,20,"{'id': 98, 'name': 'Haiti'}",219,RC Deportivo La Coruña
26735,Akihiro Ienaga,,14,"{'id': 114, 'name': 'Japan'}",1043,Mallorca
26736,Borja Ekiza Imaz,Borja Ekiza,5,"{'id': 214, 'name': 'Spain'}",322,Eibar
26737,Pablo Cendrós López,Pau Cendrós,22,"{'id': 214, 'name': 'Spain'}",1043,Mallorca
26743,Ariel Gerardo Nahuelpán Osten,,22,"{'id': 11, 'name': 'Argentina'}",1217,Racing Santander
26744,Jorge López Marco,Tote,10,"{'id': 214, 'name': 'Spain'}",1218,Hércules
26745,Sendoa Aguirre Basterretxea,,11,"{'id': 214, 'name': 'Spain'}",1218,Hércules
26746,Kennedy Bakircioglu,Kennedy,16,"{'id': 220, 'name': 'Sweden'}",1217,Racing Santander
26747,Noé Elias Pamarot,,23,"{'id': 78, 'name': 'France'}",1218,Hércules
26748,Nelson Antonio Haedo Valdez,Nelson Valdez,20,"{'id': 178, 'name': 'Paraguay'}",1218,Hércules
26749,Abraham Paz Cruz,Abraham Paz,5,"{'id': 214, 'name': 'Spain'}",1218,Hércules
26750,Tiago Filipe Figueiras Gomes,Tiago Gomes,24,"{'id': 183, 'name': 'Portugal'}",1218,Hércules
26751,Matías Lionel Fritzler,Matías Fritzler,18,"{'id': 11, 'name': 'Argentina'}",1218,Hércules
26752,Mouhamadou Dabo,,35,"{'id': 78, 'name': 'France'}",133,Troyes
26753,Javier Varas Herrera,Javi Varas,13,"{'id': 214, 'name': 'Spain'}",208,Las Palmas
26754,Eduardo Bedia Peláez,Edu Bedia,23,"{'id': 214, 'name': 'Spain'}",7288,Goa
26756,Julián Luque Conde,Julián Luque,30,"{'id': 214, 'name': 'Spain'}",1217,Racing Santander
26757,Mohamed Adama Sarr,Mohamed Sarr,4,"{'id': 202, 'name': 'Senegal'}",1218,Hércules
26758,Felipe Mattioni Rohde,Felipe Mattioni,2,"{'id': 31, 'name': 'Brazil'}",1043,Mallorca
26760,Guirane N''Daw,Guirane N'Daw,15,"{'id': 202, 'name': 'Senegal'}",395,Real Zaragoza
26761,Paulo César Da Silva Barrios,Paulo da Silva,19,"{'id': 178, 'name': 'Paraguay'}",395,Real Zaragoza
26762,Nicolás Santiago Bertolo,Nicolás Bertolo,10,"{'id': 11, 'name': 'Argentina'}",395,Real Zaragoza
26763,Jeffrey Sarpong,,14,"{'id': 160, 'name': 'Netherlands'}",210,Real Sociedad
26764,Jon Ansotegi Gorostola,,15,"{'id': 214, 'name': 'Spain'}",210,Real Sociedad
26765,José Manuel Catalá Mazuecos,José Manuel Catalá,15,"{'id': 214, 'name': 'Spain'}",222,Villarreal
26766,Fabián Andrés Vargas Rivera,Fabián Vargas,22,"{'id': 49, 'name': 'Colombia'}",403,Almería
26772,Cláudio Winck Neto,Cláudio Winck,41,"{'id': 31, 'name': 'Brazil'}",226,Hellas Verona
26775,Thievy Guivane Bifouma Koulossa,Thievy Bifouma,9,"{'id': 51, 'name': 'Congo\xa0(Brazzaville)'}",403,Almería
26776,Juan Isaac Cuenca López,Isaac Cuenca,14,"{'id': 214, 'name': 'Spain'}",219,RC Deportivo La Coruña
26777,Gianni Michel Eugene Zuiverloon,Gianni Zuiverloon,2,"{'id': 160, 'name': 'Netherlands'}",1043,Mallorca
26779,Daniel González Benítez,Dani Benítez,11,"{'id': 214, 'name': 'Spain'}",1049,Granada
26780,Guilherme Magdalena Siqueira,Guilherme Siqueira,6,"{'id': 31, 'name': 'Brazil'}",207,Valencia
26781,Diego Mainz García,Diego Maínz,5,"{'id': 214, 'name': 'Spain'}",1049,Granada
26782,José Antonio Delgado Villar,Nono Delgado,8,"{'id': 214, 'name': 'Spain'}",218,Real Betis
26783,Roque Luis Santa Cruz Cantero,Roque Santa Cruz,24,"{'id': 178, 'name': 'Paraguay'}",223,Málaga
26784,Paulo Afonso Santos Júnior,Paulão,12,"{'id': 31, 'name': 'Brazil'}",218,Real Betis
26785,Cristian Gómez García,Cristian Gómez,42,"{'id': 214, 'name': 'Spain'}",214,Espanyol
26786,Mario Fernández Cuesta,Mario Fernández,1,"{'id': 214, 'name': 'Spain'}",422,Osasuna
26787,Marcos Gullón Ferrera,Marcos Gullón,21,"{'id': 214, 'name': 'Spain'}",1217,Racing Santander
26788,Jon Aurtenetxe Borde,Jon Aurtenetxe,15,"{'id': 214, 'name': 'Spain'}",209,Celta Vigo
26789,Pablo Domingo Cáceres Rodríguez,Pablo Cáceres,15,"{'id': 242, 'name': 'Uruguay'}",1043,Mallorca
26790,Piotr Trochowski,,15,"{'id': 85, 'name': 'Germany'}",213,Sevilla
26791,Emir Spahić,,4,"{'id': 28, 'name': 'Bosnia and Herzegovina'}",171,Hamburger SV
26794,Javier Magro Matilla,Javier Matilla,5,"{'id': 214, 'name': 'Spain'}",218,Real Betis
26796,Pablo Edson Barrera Acosta,Pablo Barrera,16,"{'id': 147, 'name': 'Mexico'}",395,Real Zaragoza
26797,Francisco Medina Luna,Piti,10,"{'id': 214, 'name': 'Spain'}",1049,Granada
26798,David Mateos Ramajo,David Mateos,4,"{'id': 214, 'name': 'Spain'}",395,Real Zaragoza
26799,Rafael García García,Rafa García,6,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26800,Mikel Labaka Zurriarain,Mikel Labaka,4,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26801,Jordi Figueras Montel,Jordi Figueras,25,"{'id': 214, 'name': 'Spain'}",218,Real Betis
26802,Miguel Ángel Sánchez Muñoz,Míchel,8,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26803,Pedro Roberto Silva Botelho,Pedro Botelho,11,"{'id': 31, 'name': 'Brazil'}",360,Rayo Vallecano
26804,Miguel Pérez Cuesta,Michu,20,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26805,Rubén Suárez Estrada,Rubén Suárez,21,"{'id': 214, 'name': 'Spain'}",221,Levante UD
26806,Sebastián Bruno Fernández Miglierina,Sebastián Fernández,11,"{'id': 242, 'name': 'Uruguay'}",223,Málaga
26807,Marc Bertrán Vilanova,Marc Bertrán,2,"{'id': 214, 'name': 'Spain'}",422,Osasuna
26808,Gonzalo Pablo Castellani,Gonzalo Castellani,16,"{'id': 11, 'name': 'Argentina'}",222,Villarreal
26809,Diego Mario Buonanotte Rende,Diego Buonanotte,20,"{'id': 11, 'name': 'Argentina'}",223,Málaga
26815,Tsepo Peter Masilela,,18,"{'id': 211, 'name': 'South Africa'}",216,Getafe
26821,Aly Keita,,1,"{'id': 95, 'name': 'Guinea'}",4892,Guinea
26825,Noah Sonko-Sundberg,,14,"{'id': 83, 'name': 'Gambia'}",4934,Gambia
26827,Ravel Morrison,,7,"{'id': 113, 'name': 'Jamaica'}",236,Lazio
26832,Tarik Elyounoussi,,14,"{'id': 171, 'name': 'Norway'}",175,Hoffenheim
26837,Pablo Sebastián Valeira Álvarez,,2,"{'id': 11, 'name': 'Argentina'}",395,Real Zaragoza
26842,Rovérsio Rodrigues de Barros,Rovérsio,15,"{'id': 31, 'name': 'Brazil'}",422,Osasuna
26843,Juan Luis Gómez López,Juanlu,20,"{'id': 214, 'name': 'Spain'}",221,Levante UD
26844,Abdelkader Mohamed Ghezzal,,24,"{'id': 4, 'name': 'Algeria'}",221,Levante UD
26846,Diego Benito Rey,Diego Benito,29,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26847,Aitor Núñez Martín,Aitor Núñez,39,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26848,Roberto Trashorras Gayoso,Roberto Trashorras,10,"{'id': 214, 'name': 'Spain'}",360,Rayo Vallecano
26849,Júlio César Jacobi,Júlio César,25,"{'id': 31, 'name': 'Brazil'}",216,Getafe
26850,Franco Daniel Jara,Franco Jara,12,"{'id': 11, 'name': 'Argentina'}",1049,Granada
26851,Borja Gómez Pérez,Borja Gómez,9,"{'id': 214, 'name': 'Spain'}",1049,Granada
26875,Marcus Andreas Danielsson,Marcus Danielson,24,"{'id': 220, 'name': 'Sweden'}",790,Sweden
26939,Joona Toivio,,4,"{'id': 77, 'name': 'Finland'}",1835,Finland
26941,Francisco Javier García Noblejas Hernanz,Javi Noblejas,27,"{'id': 214, 'name': 'Spain'}",216,Getafe
27008,Jordan Larsson,,25,"{'id': 220, 'name': 'Sweden'}",790,Sweden
27014,Deniz Hümmet,,26,"{'id': 233, 'name': 'Turkey'}",133,Troyes
27016,Stian Rode Gregersen,Stian Gregersen,2,"{'id': 171, 'name': 'Norway'}",146,Bordeaux
27038,Oliver Christensen,,16,"{'id': 61, 'name': 'Denmark'}",776,Denmark
27044,Marco Antônio De Mattos Filho,Marquinho,23,"{'id': 31, 'name': 'Brazil'}",230,Udinese
27052,Lévy Clément Madinda,Levy Madinda,17,"{'id': 82, 'name': 'Gabon'}",209,Celta Vigo
27053,Alexandre Dimitri Song-Billong,,17,"{'id': 39, 'name': 'Cameroon'}",217,Barcelona
27054,Roberto Lago Soto,Roberto Lago,3,"{'id': 214, 'name': 'Spain'}",216,Getafe
27055,Chu-Young Park,Park Chu-Young,18,"{'id': 121, 'name': 'Korea\xa0(South)'}",209,Celta Vigo
27056,Ignacio Insa Bohigues,Natxo Insa,25,"{'id': 138, 'name': 'Malaysia'}",209,Celta Vigo
27063,Wuilker Fariñez Aray,Wuilker Fariñez,1,"{'id': 246, 'name': 'Venezuela\xa0(Bolivarian Republic)'}",168,Lens
27088,Fernando Macedo Da Silva Rodilla,Nano Macedo,19,"{'id': 214, 'name': 'Spain'}",422,Osasuna
27089,Raoul Cédric Loé,Raoul Loé,23,"{'id': 39, 'name': 'Cameroon'}",422,Osasuna
