player_id,player_name,team_id,team_name,competition_id,competition_name,season_id,season_name,num_matches
7151,Mário Rui Silva Duarte,290,Empoli,12,Serie A,27,2015/2016,36
7151,Mário Rui Silva Duarte,780,Portugal,43,FIFA World Cup,3,2018,4
7153,Jordan Veretout,59,Aston Villa,2,Premier League,27,2015/2016,32
7153,Jordan Veretout,147,Marseille,7,Ligue 1,235,2022/2023,1
7153,Jordan Veretout,147,Olympique de Marseille,7,Ligue 1,235,2022/2023,1
7153,Jordan Veretout,771,France,43,FIFA World Cup,106,2022,7
7154,Sebastián Carlos Cristóforo Pepe,213,Sevilla,11,La Liga,25,2013/2014,1
7154,Sebastián Carlos Cristóforo Pepe,213,Sevilla,11,La Liga,27,2015/2016,26
7154,Sebastián Carlos Cristóforo Pepe,216,Getafe,11,La Liga,4,2018/2019,2
7154,Sebastián Carlos Cristóforo Pepe,322,Eibar,11,La Liga,42,2019/2020,1
7155,Vincent Laurini,290,Empoli,12,Serie A,27,2015/2016,29
7156,Federico Chiesa,914,Italy,55,UEFA Euro,43,2020,7
7156,Federico Chiesa,914,Italy,55,UEFA Euro,282,2024,4
7157,Marco Sportiello,228,Atalanta,12,Serie A,27,2015/2016,37
7158,Cristiano Biraghi,231,Chievo,12,Serie A,27,2015/2016,1
7158,Cristiano Biraghi,1049,Granada,11,La Liga,27,2015/2016,34
7160,Lorenzo Tonelli,290,Empoli,12,Serie A,27,2015/2016,27
7161,Germán Alejandro Pezzella,218,Real Betis,11,La Liga,2,2016/2017,2
7161,Germán Alejandro Pezzella,218,Real Betis,11,La Liga,27,2015/2016,30
7161,Germán Alejandro Pezzella,779,Argentina,43,FIFA World Cup,106,2022,7
7161,Germán Alejandro Pezzella,779,Argentina,223,Copa America,282,2024,6
7162,Ádám Nagy,916,Hungary,55,UEFA Euro,43,2020,3
7162,Ádám Nagy,916,Hungary,55,UEFA Euro,282,2024,3
7164,Ibrahima Mbaye,240,Bologna,12,Serie A,27,2015/2016,35
7165,Rodrigo Sebastián Palacio,238,Inter Milan,12,Serie A,27,2015/2016,37
7166,Riccardo Montolivo,243,AC Milan,12,Serie A,27,2015/2016,35
7168,Andrea Poli,243,AC Milan,12,Serie A,27,2015/2016,38
7169,Adam Masina,240,Bologna,12,Serie A,27,2015/2016,36
7170,Simone Verdi,322,Eibar,11,La Liga,27,2015/2016,18
7170,Simone Verdi,1683,Carpi,12,Serie A,27,2015/2016,15
7171,Fabio Borini,41,Sunderland,2,Premier League,27,2015/2016,29
7172,Simone Romagnoli,1683,Carpi,12,Serie A,27,2015/2016,33
7173,Leonardo Bonucci,190,Union Berlin,9,1. Bundesliga,281,2023/2024,1
7173,Leonardo Bonucci,224,Juventus,12,Serie A,27,2015/2016,37
7173,Leonardo Bonucci,224,Juventus,16,Champions League,2,2016/2017,1
7173,Leonardo Bonucci,224,Juventus,16,Champions League,26,2014/2015,1
7173,Leonardo Bonucci,914,Italy,55,UEFA Euro,43,2020,7
7174,Antonio Mirante,240,Bologna,12,Serie A,27,2015/2016,34
7175,Erick Antonio Pulgar Farfán,240,Bologna,12,Serie A,27,2015/2016,36
7175,Erick Antonio Pulgar Farfán,3562,Chile,223,Copa America,282,2024,3
7176,Sebastian De Maio,233,Genoa,12,Serie A,27,2015/2016,35
7179,Casey Marie Krueger,761,Chicago Red Stars,49,NWSL,3,2018,6
7179,Casey Marie Krueger,761,Chicago Red Stars,49,NWSL,107,2023,20
7180,Imani Dorsey,763,NJ/NY Gotham FC,49,NWSL,3,2018,6
7180,Imani Dorsey,763,NJ/NY Gotham FC,49,NWSL,107,2023,2
7181,McKenzie Meehan,763,NJ/NY Gotham FC,49,NWSL,3,2018,7
7182,Camila Martins Pereira,764,Orlando Pride,49,NWSL,3,2018,5
7182,Camila Martins Pereira,1203,Brazil Women's,72,Women's World Cup,30,2019,4
7183,Moctar Sidi El Hacen El Ide,221,Levante UD,11,La Liga,1,2017/2018,1
7190,Denis Bouanga,135,Saint-Étienne,7,Ligue 1,108,2021/2022,2
7190,Denis Bouanga,165,Lorient,7,Ligue 1,27,2015/2016,7
7190,Denis Bouanga,919,LAFC,44,Major League Soccer,107,2023,1
7191,Mathias Pereira Lage,153,Stade Brestois,7,Ligue 1,235,2022/2023,1
7193,Paul Bernardoni,133,Troyes,7,Ligue 1,27,2015/2016,19
7193,Paul Bernardoni,135,Saint-Étienne,7,Ligue 1,108,2021/2022,1
7193,Paul Bernardoni,145,Angers,7,Ligue 1,235,2022/2023,2
7193,Paul Bernardoni,146,Bordeaux,7,Ligue 1,27,2015/2016,14
7195,Sylvain Marveaux,37,Newcastle United,2,Premier League,27,2015/2016,2
7197,Steven Moreira,134,Rennes,7,Ligue 1,27,2015/2016,27
7197,Steven Moreira,4924,Cape Verde Islands,1267,African Cup of Nations,107,2023,5
7198,Franck Honorat,136,OGC Nice,7,Ligue 1,27,2015/2016,8
7198,Franck Honorat,153,Stade Brestois,7,Ligue 1,235,2022/2023,2
7198,Franck Honorat,185,Borussia Mönchengladbach,9,1. Bundesliga,281,2023/2024,2
7199,Vincent Le Goff,165,Lorient,7,Ligue 1,27,2015/2016,31
7199,Vincent Le Goff,165,Lorient,7,Ligue 1,108,2021/2022,2
7199,Vincent Le Goff,165,Lorient,7,Ligue 1,235,2022/2023,1
7200,Fabien Lemoine,135,Saint-Étienne,7,Ligue 1,27,2015/2016,33
7200,Fabien Lemoine,165,Lorient,7,Ligue 1,108,2021/2022,1
7203,Jérôme Phojo,152,Clermont Foot,7,Ligue 1,108,2021/2022,1
7206,Fabien Centonze,144,Nantes,7,Ligue 1,235,2022/2023,1
7207,Férébory Doré,145,Angers,7,Ligue 1,27,2015/2016,13
7208,Ludovic Ajorque,138,Strasbourg,7,Ligue 1,108,2021/2022,1
7208,Ludovic Ajorque,177,FSV Mainz 05,9,1. Bundesliga,281,2023/2024,1
7211,Zargo Touré,165,Lorient,7,Ligue 1,27,2015/2016,31
7212,Mohamed Saïd Benrahma,136,OGC Nice,7,Ligue 1,27,2015/2016,17
7212,Mohamed Saïd Benrahma,145,Angers,7,Ligue 1,27,2015/2016,14
7214,El-Hadji Ba,4932,Mauritania,1267,African Cup of Nations,107,2023,3
7216,Zakarya Bergdich,901,Real Valladolid,11,La Liga,25,2013/2014,1
7219,Florian Tardieu,133,Troyes,7,Ligue 1,108,2021/2022,1
7225,Aldo Kalulu Kyatengwa,137,Lyon,7,Ligue 1,27,2015/2016,14
7228,Yoann Touzghar,133,Troyes,7,Ligue 1,108,2021/2022,1
7230,Grégory Bourillon,145,Angers,7,Ligue 1,27,2015/2016,15
7230,Grégory Bourillon,156,Stade de Reims,7,Ligue 1,27,2015/2016,1
7236,Yakou Meïté,131,Paris Saint-Germain,7,Ligue 1,27,2015/2016,1
7237,Chaker Alhadhur,140,Caen,7,Ligue 1,27,2015/2016,5
7237,Chaker Alhadhur,140,Stade Malherbe Caen,7,Ligue 1,27,2015/2016,21
7241,Arnaud Nordin,135,Saint-Étienne,7,Ligue 1,108,2021/2022,1
7241,Arnaud Nordin,139,Montpellier,7,Ligue 1,235,2022/2023,2
7252,Jonathan Clauss,147,Marseille,7,Ligue 1,235,2022/2023,1
7252,Jonathan Clauss,147,Olympique de Marseille,7,Ligue 1,235,2022/2023,1
7252,Jonathan Clauss,168,Lens,7,Ligue 1,108,2021/2022,2
7252,Jonathan Clauss,771,France,55,UEFA Euro,282,2024,6
7260,Laurent Abergel,165,Lorient,7,Ligue 1,108,2021/2022,2
7260,Laurent Abergel,165,Lorient,7,Ligue 1,235,2022/2023,1
7264,Thimotee Taufflieb,131,Paris Saint-Germain,7,Ligue 1,27,2015/2016,2
7269,Nicolas Douchez,131,Paris Saint-Germain,7,Ligue 1,27,2015/2016,5
7273,Jean-Kevin Duverne,153,Stade Brestois,7,Ligue 1,235,2022/2023,2
7277,Cyrille Bayala,158,AC Ajaccio,7,Ligue 1,235,2022/2023,1
7282,Jean-Louis Leca,168,Lens,7,Ligue 1,108,2021/2022,2
7282,Jean-Louis Leca,168,Lens,7,Ligue 1,235,2022/2023,1
7282,Jean-Louis Leca,2736,Bastia,7,Ligue 1,27,2015/2016,33
7283,Thiago Xavier Rodrigues Corrêa,133,Troyes,7,Ligue 1,27,2015/2016,34
7285,Cédric Avinel,158,AC Ajaccio,7,Ligue 1,235,2022/2023,2
7292,Mathieu Coutadeur,158,AC Ajaccio,7,Ligue 1,235,2022/2023,2
7294,Yoane Wissa,4881,Congo DR,1267,African Cup of Nations,107,2023,7
7295,Sikou Niakate,141,Metz,7,Ligue 1,108,2021/2022,1
7295,Sikou Niakate,4930,Mali,1267,African Cup of Nations,107,2023,5
7299,Jérôme Hergault,165,Lorient,7,Ligue 1,108,2021/2022,2
7301,Lossémy Karaboué,133,Troyes,7,Ligue 1,27,2015/2016,35
7303,Lenny Nangis,140,Caen,7,Ligue 1,27,2015/2016,1
7303,Lenny Nangis,140,Stade Malherbe Caen,7,Ligue 1,27,2015/2016,3
7303,Lenny Nangis,143,Lille,7,Ligue 1,27,2015/2016,24
7306,Baptiste Aloé,147,Marseille,7,Ligue 1,27,2015/2016,1
7306,Baptiste Aloé,147,Olympique de Marseille,7,Ligue 1,27,2015/2016,1
7308,Laurent Dos Santos,142,Guingamp,7,Ligue 1,27,2015/2016,27
7317,Rayan Ny Aina Arnaldo Raveloson,167,Auxerre,7,Ligue 1,235,2022/2023,2
7321,Liassine Cadamuro-Bentaïba,210,Real Sociedad,11,La Liga,23,2011/2012,2
7321,Liassine Cadamuro-Bentaïba,210,Real Sociedad,11,La Liga,25,2013/2014,1
7322,Romain Del Castillo,137,Lyon,7,Ligue 1,27,2015/2016,6
7322,Romain Del Castillo,153,Stade Brestois,7,Ligue 1,235,2022/2023,1
7323,Olivier Boscagli,136,OGC Nice,7,Ligue 1,27,2015/2016,19
7324,Jonathan Gradit,168,Lens,7,Ligue 1,108,2021/2022,2
7324,Jonathan Gradit,168,Lens,7,Ligue 1,235,2022/2023,1
7325,Haris Belkebla,153,Stade Brestois,7,Ligue 1,235,2022/2023,2
7329,Sada Thioub,135,Saint-Étienne,7,Ligue 1,108,2021/2022,1
7329,Sada Thioub,145,Angers,7,Ligue 1,235,2022/2023,2
7336,Jimmy Cabot,133,Troyes,7,Ligue 1,27,2015/2016,17
7336,Jimmy Cabot,165,Lorient,7,Ligue 1,27,2015/2016,14
7337,Mohamed Lamine Yattara,145,Angers,7,Ligue 1,27,2015/2016,19
7338,Romain Philippoteaux,165,Lorient,7,Ligue 1,27,2015/2016,37
7342,Hamza Sakhi,167,Auxerre,7,Ligue 1,235,2022/2023,2
7344,Jordan Adéoti,140,Caen,7,Ligue 1,27,2015/2016,9
7344,Jordan Adéoti,140,Stade Malherbe Caen,7,Ligue 1,27,2015/2016,28
7345,Mattéo Guendouzi Olié,147,Marseille,7,Ligue 1,235,2022/2023,1
7345,Mattéo Guendouzi Olié,147,Olympique de Marseille,7,Ligue 1,108,2021/2022,2
7345,Mattéo Guendouzi Olié,147,Olympique de Marseille,7,Ligue 1,235,2022/2023,1
7345,Mattéo Guendouzi Olié,771,France,43,FIFA World Cup,106,2022,7
7346,Lindsay Rose,137,Lyon,7,Ligue 1,27,2015/2016,6
7346,Lindsay Rose,165,Lorient,7,Ligue 1,27,2015/2016,12
7347,Pierre-Yves Polomat,135,Saint-Étienne,7,Ligue 1,27,2015/2016,24
7349,Gaël Danic,2736,Bastia,7,Ligue 1,27,2015/2016,36
7350,Birama Touré,144,Nantes,7,Ligue 1,27,2015/2016,30
7350,Birama Touré,167,Auxerre,7,Ligue 1,235,2022/2023,2
7355,Olivier Michel Kemen,137,Lyon,7,Ligue 1,27,2015/2016,4
7355,Olivier Michel Kemen,2722,Cameroon,1267,African Cup of Nations,107,2023,4
7358,Alexis Araujo,143,Lille,7,Ligue 1,27,2015/2016,1
7359,Cédric Hountondji,145,Angers,7,Ligue 1,235,2022/2023,2
7360,Julian Jeanvier,167,Auxerre,7,Ligue 1,235,2022/2023,2
7360,Julian Jeanvier,4892,Guinea,1267,African Cup of Nations,107,2023,4
7361,Pablo Chavarría,1043,Mallorca,11,La Liga,42,2019/2020,2
7362,Steeve Elana,143,Lille,7,Ligue 1,27,2015/2016,29
7363,Diego Rigonato Rodrigues,156,Stade de Reims,7,Ligue 1,27,2015/2016,28
7364,Xavier Chavalerin,133,Troyes,7,Ligue 1,108,2021/2022,1
7364,Xavier Chavalerin,133,Troyes,7,Ligue 1,235,2022/2023,1
7365,Rémi Mulumba,165,Lorient,7,Ligue 1,27,2015/2016,14
7366,Youssouf Koné,143,Lille,7,Ligue 1,27,2015/2016,13
7366,Youssouf Koné,158,AC Ajaccio,7,Ligue 1,235,2022/2023,1
7367,Grejohn Kyei,152,Clermont Foot,7,Ligue 1,108,2021/2022,1
7367,Grejohn Kyei,152,Clermont Foot,7,Ligue 1,235,2022/2023,1
7367,Grejohn Kyei,156,Stade de Reims,7,Ligue 1,27,2015/2016,16
7369,Aly Ndom,156,Stade de Reims,7,Ligue 1,27,2015/2016,12
7374,Rémi Oudin,146,Bordeaux,7,Ligue 1,108,2021/2022,1
7375,Theoson Jordan Siebatcheu,156,Stade de Reims,7,Ligue 1,27,2015/2016,28
7375,Theoson Jordan Siebatcheu,185,Borussia Mönchengladbach,9,1. Bundesliga,281,2023/2024,1
7376,Yoann Court,133,Troyes,7,Ligue 1,27,2015/2016,35
7377,Youssouf M''Changama,167,Auxerre,7,Ligue 1,235,2022/2023,2
7378,Yunis Abdelhamid,156,Stade de Reims,7,Ligue 1,108,2021/2022,2
7378,Yunis Abdelhamid,156,Stade de Reims,7,Ligue 1,235,2022/2023,1
7378,Yunis Abdelhamid,788,Morocco,1267,African Cup of Nations,107,2023,4
7379,Edouard Mendy,787,Senegal,43,FIFA World Cup,106,2022,4
7379,Edouard Mendy,787,Senegal,1267,African Cup of Nations,107,2023,4
7386,Harold Moukoudi,135,Saint-Étienne,7,Ligue 1,108,2021/2022,2
7386,Harold Moukoudi,2722,Cameroon,1267,African Cup of Nations,107,2023,4
7388,Rafik Guitane,156,Stade de Reims,7,Ligue 1,235,2022/2023,1
7389,Amos Youga,160,Gazélec Ajaccio,7,Ligue 1,27,2015/2016,24
7391,Dénys Bain,167,Auxerre,7,Ligue 1,235,2022/2023,1
7392,Pape Abdou Paye,165,Lorient,7,Ligue 1,27,2015/2016,27
7406,Julien Bègue,142,Guingamp,7,Ligue 1,27,2015/2016,7
7410,Jason Berthomier,152,Clermont Foot,7,Ligue 1,108,2021/2022,1
7415,Jessy Pi,133,Troyes,7,Ligue 1,27,2015/2016,37
7416,Quentin Bernard,167,Auxerre,7,Ligue 1,235,2022/2023,1
7422,Ibrahima Sissoko,138,Strasbourg,7,Ligue 1,108,2021/2022,1
7422,Ibrahima Sissoko,138,Strasbourg,7,Ligue 1,235,2022/2023,1
7424,Thomas Delaine,138,Strasbourg,7,Ligue 1,235,2022/2023,1
7426,Jean-Charles Castelletto,144,Nantes,7,Ligue 1,108,2021/2022,2
7426,Jean-Charles Castelletto,144,Nantes,7,Ligue 1,235,2022/2023,2
7426,Jean-Charles Castelletto,2722,Cameroon,43,FIFA World Cup,106,2022,2
7426,Jean-Charles Castelletto,2722,Cameroon,1267,African Cup of Nations,107,2023,4
7428,Alexandre Coeff,160,Gazélec Ajaccio,7,Ligue 1,27,2015/2016,29
7428,Alexandre Coeff,1049,Granada,11,La Liga,25,2013/2014,1
7430,Kévin Mayi,160,Gazélec Ajaccio,7,Ligue 1,27,2015/2016,34
7431,Dylan Saint-Louis,135,Saint-Étienne,7,Ligue 1,27,2015/2016,1
7432,Valentin Lavigne,165,Lorient,7,Ligue 1,27,2015/2016,10
7434,Mathias Autret,167,Auxerre,7,Ligue 1,235,2022/2023,2
7435,Anthony Weber,156,Stade de Reims,7,Ligue 1,27,2015/2016,23
7438,Hassane Kamara,136,OGC Nice,7,Ligue 1,108,2021/2022,1
7438,Hassane Kamara,156,Stade de Reims,7,Ligue 1,27,2015/2016,2
7439,Axel Disasi,129,AS Monaco,7,Ligue 1,108,2021/2022,1
7439,Axel Disasi,129,AS Monaco,7,Ligue 1,235,2022/2023,1
7439,Axel Disasi,771,France,43,FIFA World Cup,106,2022,7
7440,Vincent Marchetti,158,AC Ajaccio,7,Ligue 1,235,2022/2023,2
7441,Marvin Martin,143,Lille,7,Ligue 1,27,2015/2016,15
7442,Jérémy Clément,135,Saint-Étienne,7,Ligue 1,27,2015/2016,31
7443,Nolan Mbemba,143,Lille,7,Ligue 1,27,2015/2016,2
7444,Alaeddine Yahia,140,Caen,7,Ligue 1,27,2015/2016,7
7444,Alaeddine Yahia,140,Stade Malherbe Caen,7,Ligue 1,27,2015/2016,21
7452,Téji Savanier,139,Montpellier,7,Ligue 1,235,2022/2023,2
7456,Diego Perotti,213,Sevilla,11,La Liga,22,2010/2011,2
7456,Diego Perotti,213,Sevilla,11,La Liga,23,2011/2012,1
7456,Diego Perotti,229,AS Roma,12,Serie A,27,2015/2016,15
7456,Diego Perotti,233,Genoa,12,Serie A,27,2015/2016,16
7457,Gregoire Defrel,232,Sassuolo,12,Serie A,27,2015/2016,34
7458,Alessio Romagnoli,243,AC Milan,12,Serie A,27,2015/2016,36
7459,Jawad El Yamiq,788,Morocco,43,FIFA World Cup,106,2022,7
7459,Jawad El Yamiq,901,Real Valladolid,11,La Liga,90,2020/2021,1
7460,Isaac Cofie,1683,Carpi,12,Serie A,27,2015/2016,34
7461,Luca Rigoni,233,Genoa,12,Serie A,27,2015/2016,21
7461,Luca Rigoni,2256,Palermo,12,Serie A,27,2015/2016,10
7462,Aleandro Rosi,291,Frosinone,12,Serie A,27,2015/2016,34
7463,Ignazio Abate,243,AC Milan,12,Serie A,27,2015/2016,30
7464,Cristian Daniel Ansaldi,233,Genoa,12,Serie A,27,2015/2016,25
7464,Cristian Daniel Ansaldi,779,Argentina,43,FIFA World Cup,3,2018,4
7465,Daniele Baselli,241,Torino,12,Serie A,27,2015/2016,36
7466,Simone Edera,241,Torino,12,Serie A,27,2015/2016,3
7467,Nicolás Andrés Burdisso,233,Genoa,12,Serie A,27,2015/2016,31
7468,Iago Falqué Silva,229,AS Roma,12,Serie A,27,2015/2016,33
7468,Iago Falqué Silva,360,Rayo Vallecano,11,La Liga,25,2013/2014,1
7469,Salvatore Sirigu,131,Paris Saint-Germain,7,Ligue 1,27,2015/2016,34
7469,Salvatore Sirigu,213,Sevilla,11,La Liga,2,2016/2017,1
7469,Salvatore Sirigu,422,Osasuna,11,La Liga,2,2016/2017,1
7469,Salvatore Sirigu,914,Italy,55,UEFA Euro,43,2020,7
7470,Joel Chukwuma Obi,241,Torino,12,Serie A,27,2015/2016,18
7470,Joel Chukwuma Obi,775,Nigeria,43,FIFA World Cup,3,2018,3
7471,Andrea Belotti,241,Torino,12,Serie A,27,2015/2016,38
7471,Andrea Belotti,914,Italy,55,UEFA Euro,43,2020,7
7472,Nicolas Alexis Julio N'Koulou Ndoubena,147,Marseille,7,Ligue 1,27,2015/2016,10
7472,Nicolas Alexis Julio N'Koulou Ndoubena,147,Olympique de Marseille,7,Ligue 1,27,2015/2016,24
7472,Nicolas Alexis Julio N'Koulou Ndoubena,2722,Cameroon,43,FIFA World Cup,106,2022,2
7473,Lorenzo De Silvestri,234,Sampdoria,12,Serie A,27,2015/2016,24
7474,Afriyie Acquah,241,Torino,12,Serie A,27,2015/2016,31
7475,Tomás Eduardo Rincón Hernández,233,Genoa,12,Serie A,27,2015/2016,34
7475,Tomás Eduardo Rincón Hernández,3563,Venezuela,223,Copa America,282,2024,4
7476,Emiliano Moretti,207,Valencia,11,La Liga,39,2006/2007,2
7476,Emiliano Moretti,207,Valencia,11,La Liga,40,2007/2008,1
7476,Emiliano Moretti,207,Valencia,11,La Liga,41,2008/2009,1
7476,Emiliano Moretti,241,Torino,12,Serie A,27,2015/2016,37
7478,Alejandro Berenguer Remiro,215,Athletic Club,11,La Liga,90,2020/2021,2
7478,Alejandro Berenguer Remiro,422,Osasuna,11,La Liga,2,2016/2017,1
7479,Cristian Molinaro,241,Torino,12,Serie A,27,2015/2016,37
7480,Alessandro Bastoni,914,Italy,55,UEFA Euro,43,2020,7
7480,Alessandro Bastoni,914,Italy,55,UEFA Euro,282,2024,4
7483,Mana Dembélé,142,Guingamp,7,Ligue 1,27,2015/2016,18
7485,Djamel Bakar,139,Montpellier,7,Ligue 1,27,2015/2016,18
7488,Thomas Ayasse,133,Troyes,7,Ligue 1,27,2015/2016,15
7498,Mickaël Tacalfred,156,Stade de Reims,7,Ligue 1,27,2015/2016,28
7505,Renaud Ripart,133,Troyes,7,Ligue 1,108,2021/2022,1
7505,Renaud Ripart,133,Troyes,7,Ligue 1,235,2022/2023,1
7509,Geoffrey Jourdren,139,Montpellier,7,Ligue 1,27,2015/2016,7
7510,Zakarie Labidi,137,Lyon,7,Ligue 1,27,2015/2016,6
7515,Jules Goda,160,Gazélec Ajaccio,7,Ligue 1,27,2015/2016,30
7517,Gauthier Gallon,133,Troyes,7,Ligue 1,235,2022/2023,1
7523,Denis Will Poha,134,Rennes,7,Ligue 1,27,2015/2016,3
7525,Gaëtan Perrin,137,Lyon,7,Ligue 1,27,2015/2016,10
7525,Gaëtan Perrin,167,Auxerre,7,Ligue 1,235,2022/2023,2
7531,Qazim Laçi,906,Albania,55,UEFA Euro,282,2024,3
7536,Didier Lamkel Zé,141,Metz,7,Ligue 1,108,2021/2022,1
7537,Julien DaCosta	,147,Olympique de Marseille,7,Ligue 1,27,2015/2016,1
7551,Enzo Ebosse,2722,Cameroon,43,FIFA World Cup,106,2022,3
7552,Clément Chantôme,146,Bordeaux,7,Ligue 1,27,2015/2016,25
7560,Jonathan Brison,135,Saint-Étienne,7,Ligue 1,27,2015/2016,19
7562,Florent Ogier,152,Clermont Foot,7,Ligue 1,108,2021/2022,1
7562,Florent Ogier,152,Clermont Foot,7,Ligue 1,235,2022/2023,2
7567,Maxime Barthelmé,165,Lorient,7,Ligue 1,27,2015/2016,35
7568,Opa Sangante,4894,Guinea-Bissau,1267,African Cup of Nations,107,2023,2
7570,Julien Laporte,165,Lorient,7,Ligue 1,108,2021/2022,2
7577,Carles Planas Antolínez,209,Celta Vigo,11,La Liga,2,2016/2017,1
7577,Carles Planas Antolínez,209,Celta Vigo,11,La Liga,27,2015/2016,38
7577,Carles Planas Antolínez,211,Girona,11,La Liga,1,2017/2018,1
7578,Anthony Rubén Lozano Colón,211,Girona,11,La Liga,1,2017/2018,1
7578,Anthony Rubén Lozano Colón,211,Girona,11,La Liga,4,2018/2019,1
7578,Anthony Rubén Lozano Colón,552,Cádiz,11,La Liga,90,2020/2021,2
7590,Joris Marveaux,139,Montpellier,7,Ligue 1,27,2015/2016,18
7594,Mart Ristl,174,VfB Stuttgart,9,1. Bundesliga,27,2015/2016,1
7595,Dorian Caddy,136,OGC Nice,7,Ligue 1,27,2015/2016,11
7603,Jérémie Bréchet,160,Gazélec Ajaccio,7,Ligue 1,27,2015/2016,24
7607,Abdoulaye Keita,2736,Bastia,7,Ligue 1,27,2015/2016,4
7608,Nelson Sissoko,135,Saint-Étienne,7,Ligue 1,108,2021/2022,1
7611,Alexis Claude Maurice,136,OGC Nice,7,Ligue 1,108,2021/2022,2
7611,Alexis Claude Maurice,168,Lens,7,Ligue 1,235,2022/2023,1
7615,Abdul Majeed Waris,165,Lorient,7,Ligue 1,27,2015/2016,21
7616,Arnold Mvuemba,137,Lyon,7,Ligue 1,27,2015/2016,19
7621,Hugo Duro Perales,216,Getafe,11,La Liga,4,2018/2019,1
7626,Johan Gastien,152,Clermont Foot,7,Ligue 1,108,2021/2022,1
7626,Johan Gastien,152,Clermont Foot,7,Ligue 1,235,2022/2023,2
7628,Brendan Chardonnet,153,Stade Brestois,7,Ligue 1,235,2022/2023,2
7635,Gaëtan Charbonnier,156,Stade de Reims,7,Ligue 1,27,2015/2016,29
7635,Gaëtan Charbonnier,167,Auxerre,7,Ligue 1,235,2022/2023,1
7638,Gautier Lloris,136,OGC Nice,7,Ligue 1,27,2015/2016,4
7641,Johann Carrasso,156,Stade de Reims,7,Ligue 1,27,2015/2016,10
7643,Josué Albert,152,Clermont Foot,7,Ligue 1,108,2021/2022,1
7654,Sebastian Walukiewicz,789,Poland,55,UEFA Euro,282,2024,3
7655,Lasha Dvali,2138,Georgia,55,UEFA Euro,282,2024,4
7663,Adam Buksa,789,Poland,55,UEFA Euro,282,2024,3
7669,Marcos García Barreno,222,Villarreal,11,La Liga,39,2006/2007,1
7669,Marcos García Barreno,901,Real Valladolid,11,La Liga,21,2009/2010,1
7669,Marcos García Barreno,1220,Recreativo Huelva,11,La Liga,40,2007/2008,1
7684,Rémy Descamps,144,Nantes,7,Ligue 1,108,2021/2022,1
7684,Rémy Descamps,144,Nantes,7,Ligue 1,235,2022/2023,2
7685,Mory Koné,133,Troyes,7,Ligue 1,27,2015/2016,3
7692,Mauricio Lemos Merladet,208,Las Palmas,11,La Liga,1,2017/2018,1
7692,Mauricio Lemos Merladet,208,Las Palmas,11,La Liga,2,2016/2017,2
7692,Mauricio Lemos Merladet,208,Las Palmas,11,La Liga,27,2015/2016,13
7693,Bruno Petković,785,Croatia,43,FIFA World Cup,106,2022,7
7693,Bruno Petković,785,Croatia,55,UEFA Euro,43,2020,4
7693,Bruno Petković,785,Croatia,55,UEFA Euro,282,2024,3
7694,Rômulo Souza Orestes Caldeira,226,Hellas Verona,12,Serie A,27,2015/2016,16
7695,Samuel Souprayen,226,Hellas Verona,12,Serie A,27,2015/2016,20
7696,Ryder Matos Santos,230,Udinese,12,Serie A,27,2015/2016,16
7696,Ryder Matos Santos,1683,Carpi,12,Serie A,27,2015/2016,19
7698,Joseph Alfred Duncan,232,Sassuolo,12,Serie A,27,2015/2016,36
7699,Daniele Verde,291,Frosinone,12,Serie A,27,2015/2016,15
7699,Daniele Verde,901,Real Valladolid,11,La Liga,4,2018/2019,2
7701,Franco Zuculini,240,Bologna,12,Serie A,27,2015/2016,7
7701,Franco Zuculini,395,Real Zaragoza,11,La Liga,23,2011/2012,1
7701,Franco Zuculini,395,Real Zaragoza,11,La Liga,24,2012/2013,1
7702,Alessio Cerci,233,Genoa,12,Serie A,27,2015/2016,14
7702,Alessio Cerci,243,AC Milan,12,Serie A,27,2015/2016,18
7704,Alex Ferrari,240,Bologna,12,Serie A,27,2015/2016,35
7705,Mohamed Salim Fares,226,Hellas Verona,12,Serie A,27,2015/2016,14
7707,François Clerc,135,Saint-Étienne,7,Ligue 1,27,2015/2016,13
7713,Obite Evan Ndicka,3374,Côte d'Ivoire,1267,African Cup of Nations,107,2023,7
7715,Bevic Moussiti-Oko,158,AC Ajaccio,7,Ligue 1,235,2022/2023,1
7721,John Tshibumbu,160,Gazélec Ajaccio,7,Ligue 1,27,2015/2016,33
7726,Jeff Louis,140,Caen,7,Ligue 1,27,2015/2016,8
7726,Jeff Louis,140,Stade Malherbe Caen,7,Ligue 1,27,2015/2016,17
7745,Steven Berghuis,23,Watford,2,Premier League,27,2015/2016,16
7745,Steven Berghuis,941,Netherlands,43,FIFA World Cup,106,2022,5
7745,Steven Berghuis,941,Netherlands,55,UEFA Euro,43,2020,4
7752,Brad Jones,47,Middlesbrough,2,Premier League,44,2003/2004,1
7752,Brad Jones,792,Australia,43,FIFA World Cup,3,2018,3
7753,Jamiro Gregory Monteiro Alvarenga,4924,Cape Verde Islands,1267,African Cup of Nations,107,2023,5
7766,Walid Mesloub,165,Lorient,7,Ligue 1,27,2015/2016,32
7769,Federico Mattiello,231,Chievo,12,Serie A,27,2015/2016,7
7770,Federico Viviani,226,Hellas Verona,12,Serie A,27,2015/2016,20
7771,Dario Dainelli,231,Chievo,12,Serie A,27,2015/2016,28
